 6  -0.160692    0.392739    0.001494
 7   1.095650   -0.161408   -0.027139
 8  -1.212119   -0.247115    0.003840
 1   1.186947   -1.174909    0.056337
 1   1.927306    0.415168    0.093405
 1  -0.122697    1.510087    0.000544

