      0.012193    195.918163
     -0.691849    568.326389
      0.001070    647.109221
      0.000176   1064.105780
      0.025111   1067.310180
     -0.479349   1293.048180
      0.556579   1443.523240
      0.320820   1628.658030
      1.540867   1871.675380
      0.235660   2992.593590
     -1.222891   3633.555970
     -0.428042   3776.788140
