     -0.033581    142.352750
      0.905869    569.744452
     -0.000320    649.405248
     -0.000436   1062.413140
      0.814253   1073.802570
      1.223879   1299.176080
     -0.782952   1448.838480
      0.759767   1647.856890
      1.160730   1873.741320
      0.205556   3011.694810
     -0.379179   3625.270850
     -0.157530   3754.723860
