 -0.000594   0.000102     373.075374
  0.500000   1.312173     576.354701
 -0.000076  -0.000128     654.706157
  0.000217   0.000086    1066.463580
  0.907267   0.440721    1077.001240
  1.196403   1.078974    1304.861640
 -0.330546  -0.385528    1418.095810
  0.688317   0.493671    1615.022820
  1.436994   0.902733    1737.877140
  0.179261   0.166491    3046.281260
  0.110433  -0.126432    3589.174090
  0.004795   0.024250    3727.938690
