     -0.013572 -0.024478    195.918163
      0.150140  0.900675    568.326389
     -0.001013  0.000072    647.109221
      0.002710 -0.001804   1064.105780
      0.950624  0.787019   1067.310180
      1.090200  1.232133   1293.048180
     -0.199196 -0.768628   1443.523240
      0.579805  0.785712   1628.658030
      1.940048  1.167899   1871.675380
      0.321630  0.207079   2992.593590
      0.114995 -0.378018   3633.555970
      0.009130 -0.155932   3776.788140
