     -0.406025    340.359243
      0.518171    435.969412
      0.056615    921.380595
      0.365771   1189.979600
     -0.436722   1274.396320
      0.017942   1290.315460
     -0.108698   1391.745970
     -0.080126   1578.427680
      0.891096   1623.889980
