     -0.013021   0.012193    195.918163
      0.286510  -0.691849    568.326389
     -0.000241   0.001070    647.109221
      0.001111   0.000176   1064.105780
      0.723626   0.025111   1067.310180
      0.887446  -0.479349   1293.048180
      0.027529   0.556579   1443.523240
      0.466238   0.320820   1628.658030
      1.707941   1.540867   1871.675380
      0.425439   0.235660   2992.593590
      0.242004  -1.222891   3633.555970
      0.024429  -0.428042   3776.788140
