     -0.090223     74.794341
      0.223063    564.309834
     -0.000918    651.812658
      0.001943   1045.221250
      0.898601   1060.558710
      0.902943   1281.699150
     -0.072722   1437.133660
      0.520077   1639.150360
      1.918600   1838.864410
      0.433436   2965.216630
      0.233498   3586.543030
      0.025048   3717.994000
