    -0.005052    0.001781     271.627157
     1.236772    0.600000     574.502902
    -0.000442   -0.000025     639.379266
     0.001654    0.001030    1059.490430
     0.885166    0.503988    1067.293420
     0.928080    0.798889    1283.024330
    -0.166428   -0.264814    1427.144440
     0.481794    0.308142    1626.185870
     1.852195    0.972970    1818.510230
     0.272825    0.159358    2981.402190
     0.100417   -0.091020    3607.008200
     0.008171   -0.018017    3743.339860
