      0.0000	  5.7772E-01
      0.0000	  5.7192E-01
      0.0000	  5.6619E-01
      0.0000	  5.6054E-01
      0.0000	  5.5497E-01
      0.0000	  5.4947E-01
      0.0000	  5.4406E-01
      0.0000	  5.3873E-01
      0.0000	  5.3348E-01
      0.0000	  5.2831E-01
      0.0000	  5.2323E-01
      0.0000	  5.1823E-01
      0.0000	  5.1331E-01
      0.0000	  5.0848E-01
      0.0000	  5.0374E-01
      0.0000	  4.9909E-01
      0.0000	  4.9451E-01
      0.0000	  4.9003E-01
      0.0000	  4.8563E-01
      0.0000	  4.8132E-01
      0.0000	  4.7710E-01
      0.0000	  4.7297E-01
      0.0000	  4.6892E-01
      0.0000	  4.6495E-01
      0.0000	  4.6108E-01
      0.0000	  4.5729E-01
      0.0000	  4.5359E-01
      0.0000	  4.4998E-01
      0.0000	  4.4645E-01
      0.0000	  4.4300E-01
      0.0000	  4.3965E-01
      0.0000	  4.3638E-01
      0.0000	  4.3319E-01
      0.0000	  4.3009E-01
      0.0000	  4.2707E-01
      0.0000	  4.2413E-01
      0.0000	  4.2128E-01
      0.0000	  4.1851E-01
      0.0000	  4.1583E-01
      0.0000	  4.1322E-01
      0.0000	  4.1070E-01
      0.0000	  4.0826E-01
      0.0000	  4.0590E-01
      0.0000	  4.0362E-01
      0.0000	  4.0142E-01
      0.0000	  3.9929E-01
      0.0000	  3.9725E-01
      0.0000	  3.9528E-01
      0.0000	  3.9339E-01
      0.0000	  3.9158E-01
      0.0000	  3.8985E-01
      0.0000	  3.8819E-01
      0.0000	  3.8660E-01
      0.0000	  3.8509E-01
      0.0000	  3.8365E-01
      0.0000	  3.8229E-01
      0.0000	  3.8100E-01
      0.0000	  3.7978E-01
      0.0000	  3.7864E-01
      0.0000	  3.7756E-01
      0.0000	  3.7656E-01
      0.0000	  3.7563E-01
      0.0000	  3.7476E-01
      0.0000	  3.7397E-01
      0.0000	  3.7324E-01
      0.0000	  3.7259E-01
      0.0000	  3.7200E-01
      0.0000	  3.7148E-01
      0.0000	  3.7102E-01
      0.0000	  3.7063E-01
      0.0000	  3.7031E-01
      0.0000	  3.7005E-01
      0.0000	  3.6985E-01
      0.0000	  3.6972E-01
      0.0000	  3.6965E-01
      0.0000	  3.6965E-01
      0.0000	  3.6971E-01
      0.0000	  3.6983E-01
      0.0000	  3.7001E-01
      0.0000	  3.7025E-01
      0.0000	  3.7055E-01
      0.0000	  3.7092E-01
      0.0000	  3.7134E-01
      0.0000	  3.7182E-01
      0.0000	  3.7236E-01
      0.0000	  3.7295E-01
      0.0000	  3.7361E-01
      0.0000	  3.7432E-01
      0.0000	  3.7508E-01
      0.0000	  3.7590E-01
      0.0000	  3.7678E-01
      0.0000	  3.7771E-01
      0.0000	  3.7869E-01
      0.0000	  3.7972E-01
      0.0000	  3.8081E-01
      0.0000	  3.8195E-01
      0.0000	  3.8314E-01
      0.0000	  3.8438E-01
      0.0000	  3.8566E-01
      0.0000	  3.8700E-01
      0.0000	  3.8838E-01
      0.0000	  3.8981E-01
      0.0000	  3.9129E-01
      0.0000	  3.9281E-01
      0.0000	  3.9438E-01
      0.0000	  3.9598E-01
      0.0000	  3.9763E-01
      0.0000	  3.9933E-01
      0.0000	  4.0106E-01
      0.0000	  4.0283E-01
      0.0000	  4.0464E-01
      0.0000	  4.0649E-01
      0.0000	  4.0837E-01
      0.0000	  4.1028E-01
      0.0000	  4.1224E-01
      0.0000	  4.1422E-01
      0.0000	  4.1623E-01
      0.0000	  4.1828E-01
      0.0000	  4.2035E-01
      0.0000	  4.2245E-01
      0.0000	  4.2458E-01
      0.0000	  4.2673E-01
      0.0000	  4.2890E-01
      0.0000	  4.3109E-01
      0.0000	  4.3331E-01
      0.0000	  4.3554E-01
      0.0000	  4.3779E-01
      0.0000	  4.4005E-01
      0.0000	  4.4233E-01
      0.0000	  4.4461E-01
      0.0000	  4.4691E-01
      0.0000	  4.4922E-01
      0.0000	  4.5153E-01
      0.0000	  4.5385E-01
      0.0000	  4.5617E-01
      0.0000	  4.5848E-01
      0.0000	  4.6080E-01
      0.0000	  4.6312E-01
      0.0000	  4.6543E-01
      0.0000	  4.6773E-01
      0.0000	  4.7002E-01
      0.0000	  4.7230E-01
      0.0000	  4.7456E-01
      0.0000	  4.7682E-01
      0.0000	  4.7905E-01
      0.0000	  4.8126E-01
      0.0000	  4.8345E-01
      0.0000	  4.8562E-01
      0.0000	  4.8776E-01
      0.0000	  4.8987E-01
      0.0000	  4.9195E-01
      0.0000	  4.9400E-01
      0.0000	  4.9601E-01
      0.0000	  4.9798E-01
      0.0000	  4.9992E-01
      0.0000	  5.0181E-01
      0.0000	  5.0366E-01
      0.0000	  5.0547E-01
      0.0000	  5.0722E-01
      0.0000	  5.0893E-01
      0.0000	  5.1059E-01
      0.0000	  5.1219E-01
      0.0000	  5.1373E-01
      0.0000	  5.1522E-01
      0.0000	  5.1665E-01
      0.0000	  5.1801E-01
      0.0000	  5.1932E-01
      0.0000	  5.2056E-01
      0.0000	  5.2173E-01
      0.0000	  5.2283E-01
      0.0000	  5.2387E-01
      0.0000	  5.2483E-01
      0.0000	  5.2572E-01
      0.0000	  5.2653E-01
      0.0000	  5.2727E-01
      0.0000	  5.2794E-01
      0.0000	  5.2852E-01
      0.0000	  5.2903E-01
      0.0000	  5.2945E-01
      0.0000	  5.2980E-01
      0.0000	  5.3006E-01
      0.0000	  5.3025E-01
      0.0000	  5.3034E-01
      0.0000	  5.3036E-01
      0.0000	  5.3029E-01
      0.0000	  5.3014E-01
      0.0000	  5.2990E-01
      0.0000	  5.2957E-01
      0.0000	  5.2916E-01
      0.0000	  5.2867E-01
      0.0000	  5.2809E-01
      0.0000	  5.2743E-01
      0.0000	  5.2668E-01
      0.0000	  5.2584E-01
      0.0000	  5.2492E-01
      0.0000	  5.2392E-01
      0.0000	  5.2283E-01
      0.0000	  5.2167E-01
      0.0000	  5.2042E-01
      0.0000	  5.1909E-01
      0.0000	  5.1768E-01
      0.0000	  5.1619E-01
      0.0000	  5.1462E-01
      0.0000	  5.1298E-01
      0.0000	  5.1126E-01
      0.0000	  5.0946E-01
      0.0000	  5.0760E-01
      0.0000	  5.0566E-01
      0.0000	  5.0365E-01
      0.0000	  5.0157E-01
      0.0000	  4.9943E-01
      0.0000	  4.9722E-01
      0.0000	  4.9495E-01
      0.0000	  4.9262E-01
      0.0000	  4.9022E-01
      0.0000	  4.8777E-01
      0.0000	  4.8527E-01
      0.0000	  4.8271E-01
      0.0000	  4.8009E-01
      0.0000	  4.7743E-01
      0.0000	  4.7472E-01
      0.0000	  4.7196E-01
      0.0000	  4.6916E-01
      0.0000	  4.6632E-01
      0.0000	  4.6344E-01
      0.0000	  4.6052E-01
      0.0000	  4.5756E-01
      0.0000	  4.5457E-01
      0.0000	  4.5155E-01
      0.0000	  4.4850E-01
      0.0000	  4.4543E-01
      0.0000	  4.4232E-01
      0.0000	  4.3920E-01
      0.0000	  4.3606E-01
      0.0000	  4.3289E-01
      0.0000	  4.2971E-01
      0.0000	  4.2652E-01
      0.0000	  4.2331E-01
      0.0000	  4.2009E-01
      0.0000	  4.1686E-01
      0.0000	  4.1363E-01
      0.0000	  4.1039E-01
      0.0000	  4.0715E-01
      0.0000	  4.0391E-01
      0.0000	  4.0067E-01
      0.0000	  3.9743E-01
      0.0000	  3.9419E-01
      0.0000	  3.9096E-01
      0.0000	  3.8774E-01
      0.0000	  3.8453E-01
      0.0000	  3.8132E-01
      0.0000	  3.7813E-01
      0.0000	  3.7496E-01
      0.0000	  3.7180E-01
      0.0000	  3.6865E-01
      0.0000	  3.6552E-01
      0.0000	  3.6242E-01
      0.0000	  3.5933E-01
      0.0000	  3.5626E-01
      0.0000	  3.5322E-01
      0.0000	  3.5020E-01
      0.0000	  3.4721E-01
      0.0000	  3.4424E-01
      0.0000	  3.4130E-01
      0.0000	  3.3838E-01
      0.0000	  3.3550E-01
      0.0000	  3.3265E-01
      0.0000	  3.2982E-01
      0.0000	  3.2703E-01
      0.0000	  3.2427E-01
      0.0000	  3.2154E-01
      0.0000	  3.1885E-01
      0.0000	  3.1619E-01
      0.0000	  3.1356E-01
      0.0000	  3.1097E-01
      0.0000	  3.0842E-01
      0.0000	  3.0590E-01
      0.0000	  3.0342E-01
      0.0000	  3.0097E-01
      0.0000	  2.9856E-01
      0.0000	  2.9619E-01
      0.0000	  2.9386E-01
      0.0000	  2.9157E-01
      0.0000	  2.8932E-01
      0.0000	  2.8710E-01
      0.0000	  2.8492E-01
      0.0000	  2.8279E-01
      0.0000	  2.8069E-01
      0.0000	  2.7863E-01
      0.0000	  2.7661E-01
      0.0000	  2.7463E-01
      0.0000	  2.7270E-01
      0.0000	  2.7080E-01
      0.0000	  2.6894E-01
      0.0000	  2.6712E-01
      0.0000	  2.6534E-01
      0.0000	  2.6360E-01
      0.0000	  2.6190E-01
      0.0000	  2.6024E-01
      0.0000	  2.5862E-01
      0.0000	  2.5704E-01
      0.0000	  2.5550E-01
      0.0000	  2.5400E-01
      0.0000	  2.5254E-01
      0.0000	  2.5112E-01
      0.0000	  2.4974E-01
      0.0000	  2.4839E-01
      0.0000	  2.4709E-01
      0.0000	  2.4582E-01
      0.0000	  2.4459E-01
      0.0000	  2.4340E-01
      0.0000	  2.4225E-01
      0.0000	  2.4113E-01
      0.0000	  2.4006E-01
      0.0000	  2.3902E-01
      0.0000	  2.3801E-01
      0.0000	  2.3705E-01
      0.0000	  2.3612E-01
      0.0000	  2.3523E-01
      0.0000	  2.3437E-01
      0.0000	  2.3355E-01
      0.0000	  2.3277E-01
      0.0000	  2.3202E-01
      0.0000	  2.3130E-01
      0.0000	  2.3063E-01
      0.0000	  2.2998E-01
      0.0000	  2.2937E-01
      0.0000	  2.2880E-01
      0.0000	  2.2826E-01
      0.0000	  2.2775E-01
      0.0000	  2.2728E-01
      0.0000	  2.2684E-01
      0.0000	  2.2643E-01
      0.0000	  2.2605E-01
      0.0000	  2.2571E-01
      0.0000	  2.2540E-01
      0.0000	  2.2512E-01
      0.0000	  2.2487E-01
      0.0000	  2.2466E-01
      0.0000	  2.2447E-01
      0.0000	  2.2432E-01
      0.0000	  2.2419E-01
      0.0000	  2.2410E-01
      0.0000	  2.2403E-01
      0.0000	  2.2400E-01
      0.0000	  2.2399E-01
      0.0000	  2.2402E-01
      0.0000	  2.2407E-01
      0.0000	  2.2415E-01
      0.0000	  2.2425E-01
      0.0000	  2.2439E-01
      0.0000	  2.2455E-01
      0.0000	  2.2474E-01
      0.0000	  2.2495E-01
      0.0000	  2.2519E-01
      0.0000	  2.2546E-01
      0.0000	  2.2575E-01
      0.0000	  2.2607E-01
      0.0000	  2.2641E-01
      0.0000	  2.2678E-01
      0.0000	  2.2716E-01
      0.0000	  2.2758E-01
      0.0000	  2.2801E-01
      0.0000	  2.2847E-01
      0.0000	  2.2895E-01
      0.0000	  2.2945E-01
      0.0000	  2.2998E-01
      0.0000	  2.3052E-01
      0.0000	  2.3109E-01
      0.0000	  2.3167E-01
      0.0000	  2.3228E-01
      0.0000	  2.3290E-01
      0.0000	  2.3354E-01
      0.0000	  2.3420E-01
      0.0000	  2.3488E-01
      0.0000	  2.3557E-01
      0.0000	  2.3628E-01
      0.0000	  2.3701E-01
      0.0000	  2.3775E-01
      0.0000	  2.3850E-01
      0.0000	  2.3927E-01
      0.0000	  2.4006E-01
      0.0000	  2.4085E-01
      0.0000	  2.4166E-01
      0.0000	  2.4248E-01
      0.0000	  2.4331E-01
      0.0000	  2.4415E-01
      0.0000	  2.4501E-01
      0.0000	  2.4587E-01
      0.0000	  2.4673E-01
      0.0000	  2.4761E-01
      0.0000	  2.4850E-01
      0.0000	  2.4939E-01
      0.0000	  2.5028E-01
      0.0000	  2.5118E-01
      0.0000	  2.5209E-01
      0.0000	  2.5300E-01
      0.0000	  2.5391E-01
      0.0000	  2.5482E-01
      0.0000	  2.5573E-01
      0.0000	  2.5665E-01
      0.0000	  2.5756E-01
      0.0000	  2.5848E-01
      0.0000	  2.5939E-01
      0.0000	  2.6030E-01
      0.0000	  2.6120E-01
      0.0000	  2.6210E-01
      0.0000	  2.6300E-01
      0.0000	  2.6389E-01
      0.0000	  2.6477E-01
      0.0000	  2.6565E-01
      0.0000	  2.6651E-01
      0.0000	  2.6737E-01
      0.0000	  2.6822E-01
      0.0000	  2.6906E-01
      0.0000	  2.6989E-01
      0.0000	  2.7070E-01
      0.0000	  2.7150E-01
      0.0000	  2.7229E-01
      0.0000	  2.7306E-01
      0.0000	  2.7382E-01
      0.0000	  2.7456E-01
      0.0000	  2.7529E-01
      0.0000	  2.7599E-01
      0.0000	  2.7668E-01
      0.0000	  2.7735E-01
      0.0000	  2.7800E-01
      0.0000	  2.7863E-01
      0.0000	  2.7924E-01
      0.0000	  2.7983E-01
      0.0000	  2.8040E-01
      0.0000	  2.8094E-01
      0.0000	  2.8146E-01
      0.0000	  2.8195E-01
      0.0000	  2.8243E-01
      0.0000	  2.8287E-01
      0.0000	  2.8329E-01
      0.0000	  2.8368E-01
      0.0000	  2.8405E-01
      0.0000	  2.8439E-01
      0.0000	  2.8471E-01
      0.0000	  2.8499E-01
      0.0000	  2.8525E-01
      0.0000	  2.8547E-01
      0.0000	  2.8567E-01
      0.0000	  2.8584E-01
      0.0000	  2.8598E-01
      0.0000	  2.8610E-01
      0.0000	  2.8618E-01
      0.0000	  2.8623E-01
      0.0000	  2.8625E-01
      0.0000	  2.8624E-01
      0.0000	  2.8620E-01
      0.0000	  2.8613E-01
      0.0000	  2.8603E-01
      0.0000	  2.8590E-01
      0.0000	  2.8574E-01
      0.0000	  2.8554E-01
      0.0000	  2.8532E-01
      0.0000	  2.8507E-01
      0.0000	  2.8478E-01
      0.0000	  2.8447E-01
      0.0000	  2.8413E-01
      0.0000	  2.8376E-01
      0.0000	  2.8335E-01
      0.0000	  2.8292E-01
      0.0000	  2.8246E-01
      0.0000	  2.8198E-01
      0.0000	  2.8146E-01
      0.0000	  2.8092E-01
      0.0000	  2.8035E-01
      0.0000	  2.7975E-01
      0.0000	  2.7912E-01
      0.0000	  2.7847E-01
      0.0000	  2.7780E-01
      0.0000	  2.7709E-01
      0.0000	  2.7637E-01
      0.0000	  2.7562E-01
      0.0000	  2.7484E-01
      0.0000	  2.7405E-01
      0.0000	  2.7323E-01
      0.0000	  2.7239E-01
      0.0000	  2.7153E-01
      0.0000	  2.7065E-01
      0.0000	  2.6974E-01
      0.0000	  2.6882E-01
      0.0000	  2.6788E-01
      0.0000	  2.6693E-01
      0.0000	  2.6595E-01
      0.0000	  2.6496E-01
      0.0000	  2.6395E-01
      0.0000	  2.6293E-01
      0.0000	  2.6189E-01
      0.0000	  2.6084E-01
      0.0000	  2.5978E-01
      0.0000	  2.5870E-01
      0.0000	  2.5762E-01
      0.0000	  2.5652E-01
      0.0000	  2.5541E-01
      0.0000	  2.5429E-01
      0.0000	  2.5316E-01
      0.0000	  2.5203E-01
      0.0000	  2.5088E-01
      0.0000	  2.4973E-01
      0.0000	  2.4858E-01
      0.0000	  2.4742E-01
      0.0000	  2.4625E-01
      0.0000	  2.4508E-01
      0.0000	  2.4391E-01
      0.0000	  2.4273E-01
      0.0000	  2.4155E-01
      0.0000	  2.4037E-01
      0.0000	  2.3919E-01
      0.0000	  2.3801E-01
      0.0000	  2.3683E-01
      0.0000	  2.3566E-01
      0.0000	  2.3448E-01
      0.0000	  2.3330E-01
      0.0000	  2.3213E-01
      0.0000	  2.3096E-01
      0.0000	  2.2980E-01
      0.0000	  2.2864E-01
      0.0000	  2.2748E-01
      0.0000	  2.2633E-01
      0.0000	  2.2519E-01
      0.0000	  2.2405E-01
      0.0000	  2.2292E-01
      0.0000	  2.2180E-01
      0.0000	  2.2068E-01
      0.0000	  2.1958E-01
      0.0000	  2.1848E-01
      0.0000	  2.1739E-01
      0.0000	  2.1631E-01
      0.0000	  2.1524E-01
      0.0000	  2.1418E-01
      0.0000	  2.1313E-01
      0.0000	  2.1210E-01
      0.0000	  2.1107E-01
      0.0000	  2.1005E-01
      0.0000	  2.0905E-01
      0.0000	  2.0806E-01
      0.0000	  2.0708E-01
      0.0000	  2.0612E-01
      0.0000	  2.0517E-01
      0.0000	  2.0423E-01
      0.0000	  2.0330E-01
      0.0000	  2.0239E-01
      0.0000	  2.0149E-01
      0.0000	  2.0061E-01
      0.0000	  1.9974E-01
      0.0000	  1.9889E-01
      0.0000	  1.9805E-01
      0.0000	  1.9722E-01
      0.0000	  1.9641E-01
      0.0000	  1.9562E-01
      0.0000	  1.9484E-01
      0.0000	  1.9408E-01
      0.0000	  1.9333E-01
      0.0000	  1.9260E-01
      0.0000	  1.9188E-01
      0.0000	  1.9118E-01
      0.0000	  1.9050E-01
      0.0000	  1.8983E-01
      0.0000	  1.8918E-01
      0.0000	  1.8854E-01
      0.0000	  1.8792E-01
      0.0000	  1.8732E-01
      0.0000	  1.8673E-01
      0.0000	  1.8616E-01
      0.0000	  1.8560E-01
      0.0000	  1.8506E-01
      0.0000	  1.8454E-01
      0.0000	  1.8404E-01
      0.0000	  1.8355E-01
      0.0000	  1.8307E-01
      0.0000	  1.8262E-01
      0.0000	  1.8217E-01
      0.0000	  1.8175E-01
      0.0000	  1.8134E-01
      0.0000	  1.8095E-01
      0.0000	  1.8057E-01
      0.0000	  1.8021E-01
      0.0000	  1.7987E-01
      0.0000	  1.7954E-01
      0.0000	  1.7923E-01
      0.0000	  1.7893E-01
      0.0000	  1.7865E-01
      0.0000	  1.7838E-01
      0.0000	  1.7813E-01
      0.0000	  1.7790E-01
      0.0000	  1.7768E-01
      0.0000	  1.7747E-01
      0.0000	  1.7728E-01
      0.0000	  1.7711E-01
      0.0000	  1.7695E-01
      0.0000	  1.7681E-01
      0.0000	  1.7667E-01
      0.0000	  1.7656E-01
      0.0000	  1.7646E-01
      0.0000	  1.7637E-01
      0.0000	  1.7630E-01
      0.0000	  1.7624E-01
      0.0000	  1.7619E-01
      0.0000	  1.7616E-01
      0.0000	  1.7614E-01
      0.0000	  1.7613E-01
      0.0000	  1.7614E-01
      0.0000	  1.7616E-01
      0.0000	  1.7619E-01
      0.0000	  1.7623E-01
      0.0000	  1.7629E-01
      0.0000	  1.7636E-01
      0.0000	  1.7644E-01
      0.0000	  1.7653E-01
      0.0000	  1.7663E-01
      0.0000	  1.7675E-01
      0.0000	  1.7687E-01
      0.0000	  1.7701E-01
      0.0000	  1.7716E-01
      0.0000	  1.7732E-01
      0.0000	  1.7748E-01
      0.0000	  1.7766E-01
      0.0000	  1.7785E-01
      0.0000	  1.7804E-01
      0.0000	  1.7825E-01
      0.0000	  1.7846E-01
      0.0000	  1.7868E-01
      0.0000	  1.7891E-01
      0.0000	  1.7915E-01
      0.0000	  1.7940E-01
      0.0000	  1.7965E-01
      0.0000	  1.7991E-01
      0.0000	  1.8018E-01
      0.0000	  1.8045E-01
      0.0000	  1.8073E-01
      0.0000	  1.8102E-01
      0.0000	  1.8131E-01
      0.0000	  1.8161E-01
      0.0000	  1.8191E-01
      0.0000	  1.8222E-01
      0.0000	  1.8253E-01
      0.0000	  1.8284E-01
      0.0000	  1.8316E-01
      0.0000	  1.8349E-01
      0.0000	  1.8381E-01
      0.0000	  1.8414E-01
      0.0000	  1.8447E-01
      0.0000	  1.8480E-01
      0.0000	  1.8514E-01
      0.0000	  1.8547E-01
      0.0000	  1.8581E-01
      0.0000	  1.8615E-01
      0.0000	  1.8649E-01
      0.0000	  1.8683E-01
      0.0000	  1.8717E-01
      0.0000	  1.8750E-01
      0.0000	  1.8784E-01
      0.0000	  1.8818E-01
      0.0000	  1.8851E-01
      0.0000	  1.8884E-01
      0.0000	  1.8917E-01
      0.0000	  1.8950E-01
      0.0000	  1.8983E-01
      0.0000	  1.9015E-01
      0.0000	  1.9047E-01
      0.0000	  1.9078E-01
      0.0000	  1.9109E-01
      0.0000	  1.9139E-01
      0.0000	  1.9169E-01
      0.0000	  1.9199E-01
      0.0000	  1.9228E-01
      0.0000	  1.9256E-01
      0.0000	  1.9284E-01
      0.0000	  1.9311E-01
      0.0000	  1.9337E-01
      0.0000	  1.9363E-01
      0.0000	  1.9388E-01
      0.0000	  1.9412E-01
      0.0000	  1.9436E-01
      0.0000	  1.9458E-01
      0.0000	  1.9480E-01
      0.0000	  1.9501E-01
      0.0000	  1.9521E-01
      0.0000	  1.9540E-01
      0.0000	  1.9559E-01
      0.0000	  1.9576E-01
      0.0000	  1.9592E-01
      0.0000	  1.9607E-01
      0.0000	  1.9622E-01
      0.0000	  1.9635E-01
      0.0000	  1.9647E-01
      0.0000	  1.9658E-01
      0.0000	  1.9668E-01
      0.0000	  1.9677E-01
      0.0000	  1.9685E-01
      0.0000	  1.9692E-01
      0.0000	  1.9698E-01
      0.0000	  1.9702E-01
      0.0000	  1.9705E-01
      0.0000	  1.9707E-01
      0.0000	  1.9708E-01
      0.0000	  1.9708E-01
      0.0000	  1.9707E-01
      0.0000	  1.9704E-01
      0.0000	  1.9700E-01
      0.0000	  1.9695E-01
      0.0000	  1.9689E-01
      0.0000	  1.9682E-01
      0.0000	  1.9673E-01
      0.0000	  1.9663E-01
      0.0000	  1.9652E-01
      0.0000	  1.9640E-01
      0.0000	  1.9627E-01
      0.0000	  1.9612E-01
      0.0000	  1.9597E-01
      0.0000	  1.9580E-01
      0.0000	  1.9562E-01
      0.0000	  1.9543E-01
      0.0000	  1.9522E-01
      0.0000	  1.9501E-01
      0.0000	  1.9478E-01
      0.0000	  1.9455E-01
      0.0000	  1.9430E-01
      0.0000	  1.9404E-01
      0.0000	  1.9377E-01
      0.0000	  1.9350E-01
      0.0000	  1.9321E-01
      0.0000	  1.9291E-01
      0.0000	  1.9260E-01
      0.0000	  1.9228E-01
      0.0000	  1.9195E-01
      0.0000	  1.9161E-01
      0.0000	  1.9127E-01
      0.0000	  1.9091E-01
      0.0000	  1.9055E-01
      0.0000	  1.9018E-01
      0.0000	  1.8980E-01
      0.0000	  1.8941E-01
      0.0000	  1.8901E-01
      0.0000	  1.8861E-01
      0.0000	  1.8820E-01
      0.0000	  1.8778E-01
      0.0000	  1.8735E-01
      0.0000	  1.8692E-01
      0.0000	  1.8649E-01
      0.0000	  1.8604E-01
      0.0000	  1.8560E-01
      0.0000	  1.8514E-01
      0.0000	  1.8468E-01
      0.0000	  1.8422E-01
      0.0000	  1.8375E-01
      0.0000	  1.8328E-01
      0.0000	  1.8280E-01
      0.0000	  1.8232E-01
      0.0000	  1.8184E-01
      0.0000	  1.8135E-01
      0.0000	  1.8086E-01
      0.0000	  1.8037E-01
      0.0000	  1.7987E-01
      0.0000	  1.7938E-01
      0.0000	  1.7888E-01
      0.0000	  1.7838E-01
      0.0000	  1.7788E-01
      0.0000	  1.7737E-01
      0.0000	  1.7687E-01
      0.0000	  1.7637E-01
      0.0000	  1.7586E-01
      0.0000	  1.7536E-01
      0.0000	  1.7485E-01
      0.0000	  1.7435E-01
      0.0000	  1.7385E-01
      0.0000	  1.7334E-01
      0.0000	  1.7284E-01
      0.0000	  1.7234E-01
      0.0000	  1.7184E-01
      0.0000	  1.7135E-01
      0.0000	  1.7085E-01
      0.0000	  1.7036E-01
      0.0000	  1.6987E-01
      0.0000	  1.6939E-01
      0.0000	  1.6890E-01
      0.0000	  1.6842E-01
      0.0000	  1.6794E-01
      0.0000	  1.6747E-01
      0.0000	  1.6700E-01
      0.0000	  1.6653E-01
      0.0000	  1.6607E-01
      0.0000	  1.6561E-01
      0.0000	  1.6516E-01
      0.0000	  1.6471E-01
      0.0000	  1.6426E-01
      0.0000	  1.6382E-01
      0.0000	  1.6339E-01
      0.0000	  1.6296E-01
      0.0000	  1.6253E-01
      0.0000	  1.6211E-01
      0.0000	  1.6170E-01
      0.0000	  1.6129E-01
      0.0000	  1.6089E-01
      0.0000	  1.6049E-01
      0.0000	  1.6010E-01
      0.0000	  1.5972E-01
      0.0000	  1.5934E-01
      0.0000	  1.5897E-01
      0.0000	  1.5860E-01
      0.0000	  1.5824E-01
      0.0000	  1.5789E-01
      0.0000	  1.5754E-01
      0.0000	  1.5720E-01
      0.0000	  1.5686E-01
      0.0000	  1.5654E-01
      0.0000	  1.5622E-01
      0.0000	  1.5590E-01
      0.0000	  1.5560E-01
      0.0000	  1.5530E-01
      0.0000	  1.5501E-01
      0.0000	  1.5472E-01
      0.0000	  1.5444E-01
      0.0000	  1.5417E-01
      0.0000	  1.5390E-01
      0.0000	  1.5365E-01
      0.0000	  1.5340E-01
      0.0000	  1.5315E-01
      0.0000	  1.5292E-01
      0.0000	  1.5269E-01
      0.0000	  1.5246E-01
      0.0000	  1.5225E-01
      0.0000	  1.5204E-01
      0.0000	  1.5184E-01
      0.0000	  1.5164E-01
      0.0000	  1.5146E-01
      0.0000	  1.5127E-01
      0.0000	  1.5110E-01
      0.0000	  1.5093E-01
      0.0000	  1.5077E-01
      0.0000	  1.5062E-01
      0.0000	  1.5047E-01
      0.0000	  1.5033E-01
      0.0000	  1.5020E-01
      0.0000	  1.5007E-01
      0.0000	  1.4995E-01
      0.0000	  1.4984E-01
      0.0000	  1.4973E-01
      0.0000	  1.4963E-01
      0.0000	  1.4953E-01
      0.0000	  1.4944E-01
      0.0000	  1.4936E-01
      0.0000	  1.4928E-01
      0.0000	  1.4921E-01
      0.0000	  1.4914E-01
      0.0000	  1.4908E-01
      0.0000	  1.4902E-01
      0.0000	  1.4897E-01
      0.0000	  1.4893E-01
      0.0000	  1.4889E-01
      0.0000	  1.4885E-01
      0.0000	  1.4882E-01
      0.0000	  1.4880E-01
